userId,1,2,3,4
425,"{'22', '19', '13'}",{'19'},{'19'},"{'19', '21', '22', '6', '13'}"
427,{'1'},{'4'},"{'22', '4', '1', '19'}",{'19'}
428,"{'4', '1', '5', '14'}",{'14'},"{'4', '1', '14'}",
429,"{'4', '1'}",,,{'4'}
430,{'4'},{'4'},"{'19', '13'}","{'19', '13'}"
431,"{'1', '5', '14'}","{'1', '5', '14'}","{'5', '14'}","{'1', '5', '14'}"
433,"{'22', '19', '4', '1'}","{'22', '1', '13'}","{'22', '19', '1'}","{'19', '1'}"
434,,{'1'},,
435,"{'20', '22', '19', '5'}","{'22', '1', '5'}","{'21', '22', '1', '5', '20'}","{'1', '13'}"
436,,,,"{'19', '1'}"
437,{'22'},{'22'},{'19'},{'19'}
438,"{'4', '22', '19'}",{'19'},,"{'4', '19'}"
439,"{'1', '14'}","{'1', '14'}","{'22', '1'}",{'14'}
440,,,{'22'},{'22'}
442,{'1'},{'1'},{'1'},{'1'}
443,,,{'3'},"{'19', '5'}"
444,{'4'},{'4'},"{'19', '4'}","{'22', '19'}"
445,"{'12', '1', '13'}","{'12', '1', '13'}","{'15', '1', '13'}","{'15', '3', '1'}"
446,"{'4', '19', '3'}",{'19'},"{'19', '4'}","{'4', '19', '9', '1'}"
449,,{'4'},,{'12'}
450,"{'1', '5', '14'}","{'1', '5', '14'}","{'1', '14'}","{'1', '14'}"
451,{'19'},"{'19', '13'}","{'19', '21'}","{'19', '16', '21'}"
452,"{'19', '4', '1', '6'}","{'22', '19', '4', '1'}","{'22', '1'}",{'22'}
453,"{'13', '19', '1', '14'}","{'11', '1'}","{'1', '5', '14'}","{'11', '1', '5', '13'}"
454,,,"{'22', '19', '4', '3'}","{'22', '19', '6'}"
455,"{'22', '15', '3', '1'}","{'22', '4', '1'}","{'22', '4', '3', '1'}","{'22', '4', '1'}"
456,"{'4', '3', '1', '16'}",,"{'22', '4', '10'}",
458,{'1'},{'1'},"{'15', '1'}","{'22', '15', '1'}"
459,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1', '13'}","{'22', '19', '1', '13'}"
460,{'1'},,,
462,"{'12', '13'}","{'12', '16', '10'}","{'12', '3'}",{'3'}
463,"{'19', '16', '1', '20', '13'}","{'20', '19'}","{'20', '19'}","{'22', '19', '16', '20'}"
464,"{'19', '1'}","{'19', '1'}","{'19', '4', '1'}","{'19', '1'}"
465,,,,"{'22', '19'}"
466,"{'4', '17', '1', '14'}","{'4', '1'}","{'12', '4'}","{'4', '12', '14'}"
467,"{'22', '4', '1'}","{'4', '5'}","{'4', '1'}",
468,"{'19', '1', '5'}","{'19', '1', '13'}",{'1'},{'1'}
469,"{'15', '19'}","{'19', '1'}",{'19'},{'19'}
470,"{'22', '4', '1', '5'}",,,
472,"{'19', '22', '1', '14', '12'}","{'19', '1'}","{'22', '19', '1'}","{'4', '22', '19', '1'}"
473,"{'1', '14'}","{'12', '14'}",,"{'12', '14'}"
474,{'1'},{'1'},,
475,"{'19', '16'}","{'22', '19', '13'}","{'19', '16'}","{'15', '19', '16'}"
476,,{'19'},"{'19', '16'}",{'19'}
477,"{'22', '19', '1', '13'}","{'19', '22', '4'}","{'19', '13'}","{'22', '19', '13'}"
478,{'1'},,,{'1'}
479,"{'19', '22', '15', '1', '5', '4'}","{'22', '19', '5'}","{'19', '22', '15', '5', '4'}","{'22', '15', '19', '1'}"
480,"{'19', '1', '13'}",{'19'},{'19'},"{'13', '19', '4', '14'}"
481,{'4'},{'3'},"{'19', '16'}",{'16'}
483,"{'22', '19'}","{'22', '19'}","{'22', '4'}","{'22', '19'}"
484,"{'19', '1'}",,,
485,{'19'},,,"{'19', '1'}"
486,"{'4', '19'}","{'22', '4', '19'}","{'19', '13'}","{'22', '4'}"
487,{'4'},,,{'4'}
488,{'1'},{'1'},{'1'},
489,"{'20', '22', '19', '4'}","{'22', '19', '1'}","{'22', '19'}","{'22', '4'}"
490,"{'19', '22', '4', '1'}","{'22', '19', '4', '1'}","{'22', '4', '1', '19'}","{'22', '4', '1', '19'}"
491,"{'19', '16', '22', '1', '14', '4'}",{'19'},,"{'22', '19', '5', '13'}"
492,"{'12', '4', '1', '14'}","{'4', '1', '14'}","{'4', '1', '14'}","{'4', '14'}"
493,,,"{'15', '3'}","{'3', '14'}"
495,{'19'},"{'19', '15'}","{'19', '4', '5'}","{'19', '1'}"
496,"{'19', '1'}",{'19'},{'19'},{'19'}
497,{'19'},,,
498,{'4'},{'4'},{'4'},"{'4', '1'}"
499,{'19'},{'19'},"{'19', '15'}",{'19'}
500,"{'19', '1'}",{'19'},{'19'},"{'19', '1', '13'}"
502,"{'1', '5'}",{'5'},,
503,"{'22', '1', '13'}","{'22', '19', '1', '13'}","{'22', '1', '13'}","{'22', '1'}"
504,{'4'},{'4'},{'4'},{'4'}
505,{'19'},"{'22', '19', '1'}","{'22', '1'}","{'22', '19', '1'}"
506,"{'4', '1'}","{'4', '1'}",{'4'},
507,"{'4', '12', '19', '5'}","{'19', '1', '14'}","{'19', '1', '5', '14', '12'}","{'22', '4', '19', '13'}"
509,"{'22', '19', '1', '6'}",,"{'22', '4', '19'}","{'22', '4', '1'}"
510,,,,{'19'}
511,,"{'22', '19'}","{'19', '1'}","{'22', '1'}"
512,,,{'15'},{'15'}
513,"{'22', '19', '13'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
514,"{'19', '15', '1', '13'}","{'15', '1'}","{'12', '15'}","{'12', '15'}"
515,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '1'}","{'22', '1'}"
516,"{'4', '19'}","{'19', '1'}","{'22', '19', '1'}",{'19'}
517,"{'20', '19', '4', '13'}","{'19', '1', '20', '12', '13', '4'}","{'22', '19', '20', '13'}","{'19', '16', '1', '14'}"
518,"{'22', '19', '4'}",{'22'},{'22'},"{'22', '19', '13'}"
520,"{'19', '22', '15', '1', '12', '13', '4'}","{'15', '19', '1'}","{'19', '15', '1'}","{'19', '11', '22', '15', '1'}"
521,"{'1', '5'}",,,{'19'}
523,"{'22', '1'}","{'19', '1'}","{'19', '4', '1', '10'}","{'19', '4'}"
524,"{'4', '5'}","{'4', '5'}","{'4', '5'}",
525,"{'19', '16', '22', '1', '14', '4'}","{'19', '22', '15', '1', '14'}","{'22', '4', '1', '19'}","{'15', '1'}"
526,"{'19', '1'}","{'19', '1', '13'}","{'19', '1', '5', '14', '12', '13'}","{'20', '19', '1'}"
527,"{'22', '19', '4'}",,"{'22', '19'}",{'19'}
528,"{'19', '1'}","{'22', '1'}","{'22', '4', '1', '19'}","{'19', '4'}"
529,"{'19', '1', '14', '13', '4'}","{'4', '19', '14'}","{'22', '4', '19'}","{'19', '22', '1', '14', '13'}"
530,"{'4', '1', '14'}","{'4', '14'}",{'4'},"{'4', '14'}"
531,"{'4', '1', '5'}",,{'4'},
532,"{'19', '1', '5', '14', '13'}","{'13', '19', '1', '14'}","{'19', '1', '13'}","{'19', '21', '22', '1', '14', '13'}"
534,"{'8', '1'}",{'1'},{'1'},{'1'}
535,"{'19', '17', '16', '22', '14', '13'}","{'22', '19', '17', '13'}","{'19', '16', '21', '22', '3'}","{'17', '16', '22', '1', '14', '12', '3', '13'}"
536,"{'22', '15'}","{'22', '6'}","{'22', '15', '20'}",{'22'}
537,{'1'},,{'1'},"{'19', '5'}"
538,,,{'19'},{'13'}
539,{'4'},{'4'},{'12'},{'12'}
541,"{'4', '19', '1'}","{'4', '1'}","{'4', '1'}","{'4', '19', '1'}"
542,"{'4', '18', '19', '13'}","{'19', '13'}","{'19', '4', '3', '13'}","{'19', '16', '13'}"
543,"{'19', '1', '5', '20', '4'}","{'22', '4', '19'}","{'19', '22', '1', '5', '4'}","{'19', '1', '5'}"
544,,,"{'19', '22', '1', '14', '4'}","{'19', '14'}"
545,"{'4', '1', '5'}","{'22', '12', '19', '4'}","{'19', '21', '22', '5', '13', '4'}","{'22', '4'}"
546,{'4'},,{'4'},{'4'}
547,"{'15', '4', '1'}","{'4', '15', '14'}","{'19', '4', '1', '21'}","{'17', '21', '22', '14', '12', '4'}"
548,"{'4', '1'}","{'22', '3'}",,{'22'}
549,"{'12', '17', '1', '14'}",{'17'},"{'22', '4', '1', '14'}",{'14'}
550,"{'22', '19', '1'}","{'22', '19'}","{'22', '4', '19'}","{'22', '19'}"
551,"{'4', '19'}",{'19'},"{'19', '1', '14'}","{'19', '1', '14'}"
552,{'19'},{'19'},"{'22', '19'}","{'22', '19'}"
553,"{'22', '1'}","{'10', '1', '5'}","{'22', '19', '1'}","{'22', '1'}"
554,,,"{'15', '1'}",{'1'}
555,"{'22', '1', '20', '12', '3', '4'}",{'22'},"{'22', '19'}",{'22'}
556,"{'19', '5'}",{'19'},"{'22', '19', '13'}",{'19'}
557,"{'19', '1', '5'}","{'19', '5'}","{'19', '5'}","{'19', '5'}"
558,"{'22', '1'}","{'22', '19', '1'}","{'22', '19', '1', '5'}","{'22', '19', '1', '13'}"
559,{'14'},{'4'},"{'4', '5', '14'}","{'22', '12', '4', '14'}"
560,"{'19', '1', '5'}","{'19', '1', '5'}",{'19'},"{'19', '5'}"
562,,,{'19'},{'19'}
563,"{'15', '4'}","{'15', '19'}","{'19', '22', '15', '13', '4'}","{'19', '22', '1', '13', '4'}"
564,{'19'},{'19'},{'19'},"{'19', '1'}"
565,{'4'},"{'22', '19'}","{'19', '4'}","{'22', '19'}"
566,"{'22', '4'}",{'4'},{'4'},"{'4', '1'}"
568,{'3'},"{'3', '10'}","{'3', '16'}",{'3'}
570,"{'22', '19', '5'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
571,"{'22', '19', '1'}","{'19', '1'}","{'19', '1'}","{'19', '14'}"
572,{'19'},"{'22', '19'}","{'22', '19'}","{'22', '19'}"
573,"{'19', '1', '14'}",{'1'},"{'19', '1'}",{'1'}
574,,,{'4'},
576,"{'19', '1'}","{'19', '1'}",{'19'},"{'19', '1'}"
577,{'19'},"{'19', '11', '1', '5', '13'}","{'19', '22', '5', '12', '13'}","{'19', '11', '22', '1', '13'}"
578,"{'12', '19', '17', '1'}","{'12', '17'}","{'12', '4', '17'}","{'12', '4', '17'}"
579,"{'4', '14'}",{'14'},{'14'},"{'22', '14'}"
580,{'19'},{'19'},,"{'22', '19'}"
581,{'1'},{'1'},{'1'},{'1'}
582,"{'19', '1', '6'}","{'22', '1'}","{'1', '6'}",{'6'}
583,"{'19', '1', '5', '14'}","{'13', '19', '14'}","{'19', '22', '1', '5', '14', '12'}","{'19', '22', '1', '14', '12', '13'}"
584,"{'19', '1', '14'}","{'22', '1', '14'}","{'22', '19', '14'}","{'22', '19'}"
586,"{'4', '12', '19'}","{'19', '11', '5', '14', '12', '4'}","{'19', '5', '12', '13', '4'}","{'19', '4', '13'}"
587,"{'19', '17', '13'}","{'19', '13'}",{'19'},"{'11', '19', '1'}"
588,"{'22', '15', '1'}",{'22'},,
589,"{'22', '16', '13'}","{'20', '22'}","{'22', '15'}","{'20', '22', '15'}"
590,,,,{'14'}
592,,{'22'},{'4'},"{'19', '22', '15'}"
594,"{'19', '13'}","{'19', '3', '13'}",{'19'},
597,"{'22', '19'}","{'22', '19', '1'}","{'22', '19'}",{'22'}
598,"{'4', '19'}",{'19'},"{'19', '1'}",{'19'}
599,"{'19', '1'}","{'19', '1'}","{'19', '1'}","{'19', '1'}"
600,"{'4', '15'}",{'15'},{'15'},{'15'}
601,"{'19', '1', '13'}","{'19', '1'}","{'22', '19'}",
602,"{'19', '13'}",{'19'},"{'19', '13'}","{'22', '19', '13'}"
603,{'4'},"{'4', '1'}",,
604,{'19'},{'19'},"{'22', '4', '19'}","{'19', '22', '1', '14', '13'}"
605,"{'22', '4'}","{'22', '4'}",{'22'},"{'22', '4', '1'}"
606,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19'}","{'22', '19', '1'}"
608,"{'19', '15'}",,"{'22', '21', '13'}","{'22', '15', '13'}"
609,{'3'},"{'4', '3', '1'}","{'4', '3'}",
610,,,{'13'},
611,{'22'},,"{'22', '5'}",{'22'}
612,"{'19', '1', '13'}","{'22', '19', '1'}","{'22', '19'}","{'22', '19', '1'}"
613,{'19'},{'19'},{'19'},
614,{'1'},"{'19', '1'}",{'1'},{'1'}
615,"{'19', '16', '22', '1', '14', '13'}","{'19', '22', '1', '14', '13'}","{'22', '19', '14'}","{'22', '19'}"
616,"{'4', '1'}","{'22', '4', '1', '14'}","{'22', '4', '1'}","{'22', '1'}"
617,{'4'},"{'4', '19', '1'}","{'19', '4'}","{'19', '4', '1', '6'}"
618,"{'19', '22', '15', '1', '13'}","{'22', '15', '19', '1'}","{'19', '21', '22', '15', '1', '13'}","{'22', '15', '13', '14'}"
619,{'19'},{'19'},"{'22', '19', '13', '14'}","{'22', '19', '13'}"
620,{'4'},,,
621,"{'22', '13'}","{'22', '19', '1', '5'}",{'22'},"{'22', '19'}"
622,{'1'},{'1'},{'1'},
623,{'4'},,{'1'},{'1'}
624,"{'4', '5', '14'}","{'22', '1', '5', '14', '12', '4'}",,
625,"{'12', '17', '5', '14'}","{'5', '14'}",{'5'},"{'12', '5'}"
626,,"{'19', '1'}",,
627,"{'22', '19', '1', '13'}",{'1'},"{'22', '4', '1'}","{'22', '1'}"
628,"{'22', '19'}","{'22', '19', '1'}","{'19', '22', '1', '20', '4'}","{'22', '19', '13'}"
629,"{'22', '1'}","{'22', '1'}","{'22', '1'}","{'22', '1'}"
630,"{'19', '13'}","{'19', '13'}",{'19'},"{'19', '16'}"
631,{'3'},,{'22'},"{'22', '3'}"
632,"{'22', '15'}",{'22'},,
633,"{'22', '19'}","{'22', '19', '1'}",{'1'},
634,"{'19', '13'}",{'19'},,"{'19', '1', '5'}"
635,"{'22', '19', '1', '6'}","{'22', '19', '1', '6'}","{'22', '19', '1', '6'}","{'19', '22', '1', '6', '13'}"
636,{'19'},"{'22', '19'}",{'19'},{'19'}
637,,,,{'22'}
638,,,"{'19', '3', '1'}","{'4', '1', '13'}"
639,"{'4', '5'}",,,
640,{'4'},{'4'},,{'12'}
642,{'1'},{'1'},,{'1'}
643,,,"{'19', '15'}","{'22', '19'}"
644,{'19'},{'19'},"{'19', '15'}",
645,"{'19', '13'}","{'19', '13'}",{'13'},"{'19', '22', '14', '13', '4'}"
646,"{'22', '19', '4'}","{'22', '19', '4'}","{'22', '4', '19'}","{'22', '19'}"
647,"{'4', '19', '1', '13'}","{'19', '1', '12', '13', '4'}","{'19', '12', '4', '1'}","{'22', '19', '1', '13'}"
648,,{'19'},{'4'},
649,"{'19', '1'}","{'15', '4', '10'}","{'15', '4'}","{'22', '15', '4'}"
650,,{'15'},{'15'},{'15'}
651,"{'22', '1', '14'}","{'22', '1'}",{'22'},"{'22', '5', '14'}"
652,{'19'},"{'19', '1'}","{'19', '1', '13'}","{'19', '1', '13'}"
653,"{'22', '14'}","{'22', '19', '3'}","{'22', '19', '13'}","{'19', '1', '21'}"
654,"{'22', '1', '13'}",{'1'},"{'4', '1', '13'}","{'22', '1', '13'}"
655,,{'15'},{'15'},{'15'}
657,"{'4', '19', '13'}","{'22', '19', '13'}","{'22', '19', '1', '13'}","{'22', '19'}"
658,"{'22', '19', '4'}",{'4'},"{'22', '4', '13'}",
659,,,"{'22', '15'}","{'22', '15', '19'}"
660,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1'}","{'19', '22', '1', '5', '13'}"
661,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
662,,,"{'19', '22', '4', '13'}","{'4', '22', '19', '14'}"
663,,"{'19', '22', '4', '1'}","{'22', '19', '1'}","{'22', '19', '16', '1'}"
664,"{'4', '17', '14'}",{'17'},"{'17', '14'}",{'17'}
665,"{'19', '5'}","{'19', '1', '5', '12', '4'}","{'19', '22', '1', '5', '12', '13'}","{'12', '5', '13'}"
666,"{'22', '19'}",{'19'},"{'22', '19'}",{'22'}
669,{'1'},"{'22', '19', '1', '5'}","{'19', '22', '1', '5', '13'}","{'19', '22', '1', '5', '13'}"
670,"{'22', '1'}","{'22', '1', '14'}","{'22', '1', '14'}","{'22', '19'}"
671,{'1'},,,
672,"{'19', '5'}",{'19'},,
673,{'1'},{'1'},{'1'},{'1'}
674,{'19'},{'19'},{'19'},"{'4', '19'}"
675,"{'1', '14'}",{'14'},{'14'},{'14'}
676,{'19'},{'19'},{'19'},"{'19', '1'}"
677,"{'19', '1', '14', '12', '13'}","{'13', '12', '19', '14'}","{'19', '21', '22', '12', '13'}","{'19', '22', '1', '14', '12', '3', '13', '4'}"
678,"{'15', '19', '1'}",{'1'},"{'19', '1'}",{'19'}
679,{'22'},{'22'},{'22'},
680,"{'19', '1'}","{'19', '1'}","{'19', '1'}","{'19', '1'}"
681,"{'19', '1', '5', '13'}","{'19', '13'}","{'19', '1', '5', '14', '13'}",{'19'}
683,"{'22', '19', '13'}","{'19', '13'}",{'19'},{'19'}
684,{'22'},{'22'},{'22'},"{'22', '19', '5'}"
685,"{'4', '19', '5'}","{'22', '19', '1', '13'}","{'19', '22', '1', '13', '4'}","{'19', '22', '1', '13', '4'}"
686,"{'19', '1', '13'}","{'22', '19', '1', '13'}","{'19', '13'}","{'22', '19', '21', '13'}"
687,{'19'},"{'22', '19'}","{'22', '19'}",{'19'}
688,,"{'19', '1'}",,"{'19', '16'}"
689,"{'22', '19', '1', '5'}","{'19', '1'}","{'19', '17', '1', '14', '12', '13'}","{'19', '1', '14', '12', '13'}"
691,"{'4', '19', '1', '5'}","{'4', '19', '1'}","{'22', '4', '1', '19'}","{'19', '1'}"
692,"{'19', '1'}","{'19', '14', '1', '13'}","{'19', '1'}",{'19'}
694,{'5'},,"{'19', '3', '16', '5'}","{'4', '19', '5'}"
695,{'1'},,,
696,"{'19', '15', '1', '5', '13', '4'}","{'19', '15', '5', '14', '20', '13', '4'}","{'19', '16', '22', '15', '1', '20', '13'}","{'15', '19', '16', '13'}"
697,"{'22', '13'}","{'22', '19'}","{'22', '19', '13'}","{'22', '19', '5', '14'}"
698,"{'19', '1'}",{'19'},{'19'},{'19'}
699,"{'4', '19', '6'}","{'19', '4'}",{'4'},"{'4', '12', '16'}"
700,"{'22', '19'}",{'22'},{'22'},"{'22', '19'}"
702,"{'4', '14'}","{'4', '14'}","{'4', '14'}","{'4', '14'}"
703,"{'4', '19', '14'}","{'12', '4', '11', '14'}",,{'4'}
704,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19'}","{'22', '19'}"
705,,{'1'},"{'19', '16', '1'}","{'19', '12', '4', '1'}"
706,{'1'},,,{'19'}
707,"{'13', '14'}","{'3', '13'}","{'19', '5', '14', '12', '3', '13'}","{'19', '1', '5', '14', '13'}"
709,{'3'},"{'3', '9'}",,"{'3', '1'}"
710,,,"{'22', '1'}",{'22'}
711,"{'12', '14'}",{'14'},"{'22', '12', '1', '14'}","{'22', '1', '14', '12', '4'}"
712,{'19'},,{'1'},{'1'}
714,"{'22', '19', '13'}","{'19', '22', '5', '13', '4'}","{'22', '16', '1'}","{'22', '19', '4'}"
715,,,"{'1', '6'}",{'19'}
716,"{'4', '19'}",{'19'},{'4'},
717,,{'22'},,{'22'}
719,"{'1', '5'}",,,
720,"{'22', '19'}",{'22'},"{'22', '19', '1', '14'}","{'22', '5'}"
721,"{'19', '1'}",{'19'},"{'19', '1'}","{'19', '1'}"
722,,{'19'},,"{'19', '16', '13'}"
723,"{'3', '10'}",{'3'},{'3'},{'3'}
724,"{'13', '19', '4', '14'}","{'19', '14'}","{'22', '19', '14'}","{'19', '14', '13'}"
726,{'19'},,,{'1'}
727,"{'4', '19'}","{'4', '19'}","{'19', '4'}","{'19', '22', '4', '1'}"
728,"{'12', '17', '1', '14'}","{'17', '1', '6', '14', '12', '8', '4'}","{'12', '17', '1', '14'}","{'17', '1', '5', '14', '12'}"
729,"{'19', '17', '1', '14', '13', '4'}","{'19', '22', '4', '1'}","{'19', '17', '22', '15', '1', '14', '20', '12', '13', '4'}","{'19', '16', '22', '15', '1', '14', '20', '13', '4'}"
731,{'1'},,{'14'},
732,{'13'},{'13'},,
733,{'14'},{'14'},"{'19', '14'}",{'14'}
734,"{'19', '4', '1', '13'}","{'4', '19', '1', '13'}","{'19', '4', '1'}","{'19', '4', '1', '5'}"
735,{'12'},"{'12', '1'}",{'12'},{'12'}
736,"{'19', '1'}",{'19'},"{'22', '19', '1'}","{'19', '1'}"
737,,{'17'},{'12'},{'12'}
738,,,{'19'},"{'19', '4'}"
739,,"{'4', '1'}","{'19', '4'}","{'4', '1'}"
740,"{'4', '19', '16'}","{'19', '22', '6', '4', '10'}","{'22', '4', '19', '21'}","{'19', '22', '1', '14', '4'}"
741,,,{'19'},"{'19', '4', '1'}"
742,"{'22', '19', '1', '13'}","{'19', '1'}","{'22', '19', '1'}","{'19', '22', '1', '12', '13'}"
743,,,,{'19'}
744,{'15'},{'15'},{'15'},"{'22', '15', '1'}"
745,"{'20', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1', '20'}","{'22', '19', '1'}"
746,"{'22', '19', '1'}",{'19'},{'19'},{'19'}
747,,,,"{'19', '1'}"
748,"{'22', '19', '4', '13'}","{'22', '19', '13'}","{'19', '21', '22', '13', '4'}","{'22', '19'}"
749,"{'19', '1'}","{'12', '19', '1', '14'}","{'19', '1', '13'}",{'19'}
750,"{'4', '1', '5', '14'}","{'4', '12', '5', '14'}","{'12', '1', '5', '14'}","{'4', '12', '5', '14'}"
751,"{'22', '19'}","{'22', '19'}","{'22', '19', '1'}","{'22', '19'}"
752,"{'22', '1', '5', '14'}","{'22', '14'}",{'22'},{'22'}
753,"{'19', '1'}","{'19', '1'}",{'19'},"{'12', '19', '1'}"
754,"{'22', '19', '1', '13'}","{'22', '19', '13'}","{'19', '16', '21', '22', '1', '3', '13'}","{'19', '21', '22', '1', '3', '13'}"
755,"{'4', '19'}",,"{'19', '4'}",{'4'}
757,{'22'},{'22'},"{'22', '19', '1'}",{'22'}
758,,,{'14'},"{'3', '14'}"
759,{'19'},{'19'},"{'19', '4'}",{'19'}
760,,,{'19'},
761,"{'19', '1', '14'}","{'19', '1', '14', '12', '13'}","{'19', '22', '1', '5', '14', '12', '13'}","{'19', '21', '22', '1', '14', '12', '13'}"
762,{'4'},"{'4', '1'}",,"{'15', '1'}"
763,{'19'},"{'19', '14'}",{'19'},
764,{'19'},"{'4', '19'}","{'22', '4', '19'}","{'12', '19'}"
765,,{'22'},"{'22', '19', '1'}",
766,{'19'},{'19'},{'19'},"{'22', '19'}"
767,{'12'},{'3'},"{'12', '3'}","{'12', '1'}"
768,"{'19', '17', '1', '14', '13', '4'}","{'19', '17', '14'}","{'19', '17', '14'}","{'19', '17', '22', '1', '14', '13', '4'}"
769,,,{'19'},{'19'}
771,{'22'},{'22'},,{'22'}
772,"{'19', '22', '1', '5', '4'}","{'22', '19', '1', '5'}","{'22', '19', '1'}","{'22', '19', '1', '5'}"
774,"{'19', '22', '1', '14', '13', '4'}","{'22', '19'}","{'19', '21', '22', '5', '13'}","{'22', '19', '1'}"
775,"{'22', '19', '4', '13'}","{'22', '19', '1', '13'}","{'22', '19', '1'}","{'22', '19'}"
776,"{'19', '1', '5', '14', '12', '4'}","{'19', '17', '22', '1', '5', '14', '4'}","{'4', '1', '14'}",{'1'}
779,{'19'},"{'15', '19'}","{'19', '15'}","{'15', '19'}"
780,"{'1', '14'}","{'12', '1', '14'}","{'22', '19', '1', '21'}","{'22', '21'}"
781,{'19'},,{'19'},{'19'}
782,"{'1', '5', '14'}","{'1', '14'}","{'1', '14'}",{'14'}
784,{'1'},{'1'},{'1'},{'1'}
785,"{'19', '1'}","{'22', '19'}",,
786,"{'22', '19', '1'}",{'19'},"{'22', '19', '1', '13'}","{'19', '21', '22', '15', '1', '13'}"
787,{'19'},"{'22', '19'}","{'22', '19', '1'}","{'22', '19'}"
788,"{'22', '19', '14'}",{'22'},"{'22', '19', '14'}","{'22', '19', '14'}"
789,{'22'},{'22'},{'22'},{'22'}
790,"{'4', '19', '17'}",{'19'},{'3'},"{'22', '19'}"
791,{'1'},{'1'},,{'1'}
792,"{'1', '5'}",{'1'},{'1'},{'1'}
793,"{'22', '1'}","{'22', '1'}","{'22', '1'}","{'22', '4'}"
794,{'22'},,"{'19', '1'}",{'22'}
795,,,{'22'},{'22'}
796,"{'22', '4'}","{'22', '19', '4', '1'}","{'22', '4'}","{'22', '4'}"
797,{'22'},{'22'},"{'22', '1'}","{'22', '19', '1'}"
798,{'22'},{'22'},{'22'},{'22'}
799,"{'22', '19', '1'}","{'22', '1'}",{'22'},"{'22', '1'}"
800,"{'22', '13'}","{'19', '1', '13'}","{'22', '19', '13'}","{'19', '22', '1', '5', '13'}"
801,{'22'},{'22'},"{'22', '19'}","{'22', '19'}"
802,{'14'},"{'19', '13'}","{'19', '14', '13'}","{'19', '14', '13'}"
803,"{'22', '19', '4'}",{'22'},"{'22', '19'}",{'19'}
804,{'22'},{'22'},"{'22', '19', '1'}","{'22', '1'}"
805,{'22'},{'22'},{'22'},{'22'}
806,"{'19', '1', '5'}","{'19', '1'}",{'1'},
808,{'22'},{'22'},{'22'},{'22'}
809,{'16'},,,
810,{'22'},,,
811,{'6'},{'6'},{'6'},{'6'}
812,,{'22'},{'22'},{'22'}
813,"{'4', '1'}",{'1'},"{'15', '1'}","{'4', '1', '13'}"
814,"{'19', '1'}","{'19', '1'}",{'19'},"{'19', '1'}"
815,,"{'22', '1'}","{'22', '4', '1'}","{'22', '19', '1'}"
816,"{'19', '5', '13'}","{'19', '13'}",{'19'},"{'22', '19'}"
817,"{'4', '19', '1'}","{'22', '19', '1'}","{'19', '22', '1', '14', '4'}","{'19', '22', '4', '1'}"
818,"{'22', '1'}","{'22', '1', '5'}","{'22', '15', '19'}","{'19', '22', '15', '5', '4'}"
820,"{'4', '19', '1'}","{'19', '1', '14'}",{'19'},"{'4', '17', '13'}"
821,"{'4', '12', '1', '14'}","{'4', '12', '14'}","{'12', '4', '5'}","{'4', '15', '12', '14'}"
822,,{'19'},"{'19', '22', '15', '13', '4'}","{'19', '22', '15'}"
823,"{'19', '1', '14'}",,,
824,"{'22', '19'}","{'22', '19'}","{'19', '21', '22', '1', '13'}","{'22', '19', '14'}"
825,"{'22', '19', '4', '1'}",{'22'},"{'22', '19'}",{'22'}
826,{'22'},,{'22'},"{'22', '4', '19'}"
827,{'22'},{'22'},{'22'},{'22'}
829,{'22'},{'22'},"{'22', '4', '6'}","{'22', '1'}"
830,"{'19', '22', '1', '5', '14', '13'}","{'22', '19', '1', '5'}","{'22', '19', '5', '14'}","{'22', '4', '19'}"
832,"{'22', '15', '19', '13'}","{'22', '15', '1'}",{'15'},"{'22', '15', '19'}"
833,"{'1', '5', '14'}","{'5', '14'}",{'14'},"{'1', '14'}"
834,{'22'},,"{'22', '19'}","{'22', '19'}"
835,"{'4', '12', '1', '14'}","{'12', '4', '10'}",{'4'},"{'4', '12'}"
836,{'5'},,,
837,"{'19', '22', '1', '14', '13'}","{'22', '19', '4', '13'}","{'22', '4', '19', '13'}","{'22', '19', '13'}"
839,"{'19', '13'}",{'19'},"{'22', '19'}","{'22', '19'}"
842,{'22'},,,"{'22', '13'}"
843,"{'22', '19'}","{'22', '19'}","{'22', '19', '16'}","{'22', '19'}"
844,{'22'},"{'22', '1'}","{'22', '19'}",{'22'}
845,{'19'},"{'19', '13'}","{'19', '13'}",{'19'}
846,"{'22', '19', '13'}","{'19', '22', '1', '12', '13'}","{'22', '19', '1'}","{'22', '4', '1', '19'}"
847,"{'22', '1'}","{'22', '1'}","{'22', '16', '1'}","{'22', '1'}"
848,{'22'},,{'22'},{'22'}
849,{'22'},"{'22', '19'}",{'19'},{'19'}
